timestamp,src_mac,dst_mac,ethertype,frame_size_bytes
2025-06-22 19:57:48,00:00:3f:01:c5:38,45:00:00:54:b7:dc,0x0800,84
2025-06-22 19:57:49,40:00:40:01:6f:69,45:00:00:54:cc:ab,0x0800,118
2025-06-22 19:57:49,40:00:40:01:6f:69,45:00:00:54:cc:ab,0x0800,118
2025-06-22 19:57:49,00:00:3f:01:e3:1d,45:00:00:54:99:f7,0x0800,84
2025-06-22 19:57:49,00:00:3f:01:e3:1d,45:00:00:54:99:f7,0x0800,84
2025-06-22 19:57:50,40:00:40:01:6f:21,45:00:00:54:cc:f3,0x0800,118
2025-06-22 19:57:50,40:00:40:01:6f:21,45:00:00:54:cc:f3,0x0800,118
2025-06-22 19:57:50,00:00:3f:01:52:21,45:00:00:54:2a:f4,0x0800,84
2025-06-22 19:57:50,00:00:3f:01:52:21,45:00:00:54:2a:f4,0x0800,84
2025-06-22 19:57:51,40:00:40:01:6e:c0,45:00:00:54:cd:54,0x0800,118
2025-06-22 19:57:51,40:00:40:01:6e:c0,45:00:00:54:cd:54,0x0800,118
2025-06-22 19:57:51,00:00:3f:01:d6:76,45:00:00:54:a6:9e,0x0800,84
2025-06-22 19:57:51,00:00:3f:01:d6:76,45:00:00:54:a6:9e,0x0800,84
2025-06-22 19:57:52,40:00:40:01:6e:83,45:00:00:54:cd:91,0x0800,118
2025-06-22 19:57:52,40:00:40:01:6e:83,45:00:00:54:cd:91,0x0800,118
2025-06-22 19:57:52,00:00:3f:01:7d:31,45:00:00:54:ff:e3,0x0800,84
2025-06-22 19:57:52,00:00:3f:01:7d:31,45:00:00:54:ff:e3,0x0800,84
2025-06-22 19:57:53,40:00:40:01:6e:54,45:00:00:54:cd:c0,0x0800,118
2025-06-22 19:57:53,40:00:40:01:6e:54,45:00:00:54:cd:c0,0x0800,118
2025-06-22 19:57:53,00:00:3f:01:7a:ef,45:00:00:54:02:26,0x0800,84
2025-06-22 19:57:53,00:00:3f:01:7a:ef,45:00:00:54:02:26,0x0800,84
2025-06-22 19:57:54,40:00:40:01:6d:f3,45:00:00:54:ce:21,0x0800,118
2025-06-22 19:57:54,40:00:40:01:6d:f3,45:00:00:54:ce:21,0x0800,118
2025-06-22 19:57:54,00:00:3f:01:89:bf,45:00:00:54:f3:55,0x0800,84
2025-06-22 19:57:54,00:00:3f:01:89:bf,45:00:00:54:f3:55,0x0800,84
2025-06-22 19:57:55,40:00:40:01:6d:9f,45:00:00:54:ce:75,0x0800,118
2025-06-22 19:57:55,40:00:40:01:6d:9f,45:00:00:54:ce:75,0x0800,118
2025-06-22 19:57:55,00:00:3f:01:e9:d3,45:00:00:54:93:41,0x0800,84
2025-06-22 19:57:55,00:00:3f:01:e9:d3,45:00:00:54:93:41,0x0800,84
2025-06-22 19:57:56,40:00:40:01:6d:6a,45:00:00:54:ce:aa,0x0800,118
2025-06-22 19:57:56,40:00:40:01:6d:6a,45:00:00:54:ce:aa,0x0800,118
2025-06-22 19:57:56,00:00:3f:01:b8:87,45:00:00:54:c4:8d,0x0800,84
2025-06-22 19:57:56,00:00:3f:01:b8:87,45:00:00:54:c4:8d,0x0800,84
2025-06-22 19:57:57,40:00:40:01:6d:61,45:00:00:54:ce:b3,0x0800,118
2025-06-22 19:57:57,40:00:40:01:6d:61,45:00:00:54:ce:b3,0x0800,118
2025-06-22 19:57:57,00:00:3f:01:7a:dd,45:00:00:54:02:38,0x0800,84
2025-06-22 19:57:57,00:00:3f:01:7a:dd,45:00:00:54:02:38,0x0800,84
2025-06-22 19:57:58,40:00:40:01:6d:21,45:00:00:54:ce:f3,0x0800,118
2025-06-22 19:57:58,40:00:40:01:6d:21,45:00:00:54:ce:f3,0x0800,118
2025-06-22 19:57:58,00:00:3f:01:00:16,45:00:00:54:7c:ff,0x0800,84
2025-06-22 19:57:58,00:00:3f:01:00:16,45:00:00:54:7c:ff,0x0800,84
2025-06-22 19:57:59,40:00:40:01:6d:13,45:00:00:54:cf:01,0x0800,118
2025-06-22 19:57:59,40:00:40:01:6d:13,45:00:00:54:cf:01,0x0800,118
2025-06-22 19:57:59,00:00:3f:01:c2:c8,45:00:00:54:ba:4c,0x0800,84
2025-06-22 19:57:59,00:00:3f:01:c2:c8,45:00:00:54:ba:4c,0x0800,84
2025-06-22 19:58:00,40:00:40:01:6c:c9,45:00:00:54:cf:4b,0x0800,118
2025-06-22 19:58:00,40:00:40:01:6c:c9,45:00:00:54:cf:4b,0x0800,118
2025-06-22 19:58:00,00:00:3f:01:c4:21,45:00:00:54:b8:f3,0x0800,84
2025-06-22 19:58:00,00:00:3f:01:c4:21,45:00:00:54:b8:f3,0x0800,84
2025-06-22 19:58:01,40:00:40:01:6c:b4,45:00:00:54:cf:60,0x0800,118
2025-06-22 19:58:01,40:00:40:01:6c:b4,45:00:00:54:cf:60,0x0800,118
2025-06-22 19:58:01,00:00:3f:01:da:ca,45:00:00:54:a2:4a,0x0800,84
2025-06-22 19:58:01,00:00:3f:01:da:ca,45:00:00:54:a2:4a,0x0800,84
2025-06-22 19:58:02,40:00:40:01:6c:66,45:00:00:54:cf:ae,0x0800,118
2025-06-22 19:58:02,40:00:40:01:6c:66,45:00:00:54:cf:ae,0x0800,118
2025-06-22 19:58:02,00:00:3f:01:8a:d5,45:00:00:54:f2:3f,0x0800,84
2025-06-22 19:58:02,00:00:3f:01:8a:d5,45:00:00:54:f2:3f,0x0800,84
2025-06-22 19:58:03,40:00:40:01:6c:25,45:00:00:54:cf:ef,0x0800,118
2025-06-22 19:58:03,40:00:40:01:6c:25,45:00:00:54:cf:ef,0x0800,118
2025-06-22 19:58:03,00:00:3f:01:79:0b,45:00:00:54:04:0a,0x0800,84
2025-06-22 19:58:03,00:00:3f:01:79:0b,45:00:00:54:04:0a,0x0800,84
2025-06-22 19:58:04,40:00:40:01:6b:fc,45:00:00:54:d0:18,0x0800,118
2025-06-22 19:58:04,40:00:40:01:6b:fc,45:00:00:54:d0:18,0x0800,118
2025-06-22 19:58:04,00:00:3f:01:b9:a2,45:00:00:54:c3:72,0x0800,84
2025-06-22 19:58:04,00:00:3f:01:b9:a2,45:00:00:54:c3:72,0x0800,84
2025-06-22 19:58:05,40:00:40:01:6b:c9,45:00:00:54:d0:4b,0x0800,118
2025-06-22 19:58:05,40:00:40:01:6b:c9,45:00:00:54:d0:4b,0x0800,118
2025-06-22 19:58:06,00:00:3f:01:0e:e6,45:00:00:54:6e:2f,0x0800,84
2025-06-22 19:58:06,00:00:3f:01:0e:e6,45:00:00:54:6e:2f,0x0800,84
2025-06-22 19:58:06,40:00:40:01:6b:7f,45:00:00:54:d0:95,0x0800,118
2025-06-22 19:58:06,40:00:40:01:6b:7f,45:00:00:54:d0:95,0x0800,118
2025-06-22 19:58:07,00:00:3f:01:d9:d6,45:00:00:54:a3:3e,0x0800,84
2025-06-22 19:58:07,00:00:3f:01:d9:d6,45:00:00:54:a3:3e,0x0800,84
2025-06-22 19:58:08,40:00:40:01:6b:77,45:00:00:54:d0:9d,0x0800,118
2025-06-22 19:58:08,40:00:40:01:6b:77,45:00:00:54:d0:9d,0x0800,118
2025-06-22 19:58:08,00:00:3f:01:3a:34,45:00:00:54:42:e1,0x0800,84
2025-06-22 19:58:08,00:00:3f:01:3a:34,45:00:00:54:42:e1,0x0800,84
2025-06-22 19:58:09,40:00:40:01:6b:44,45:00:00:54:d0:d0,0x0800,118
2025-06-22 19:58:09,40:00:40:01:6b:44,45:00:00:54:d0:d0,0x0800,118
2025-06-22 19:58:09,00:00:3f:01:ff:ee,45:00:00:54:7d:26,0x0800,84
2025-06-22 19:58:09,00:00:3f:01:ff:ee,45:00:00:54:7d:26,0x0800,84
2025-06-22 19:58:10,40:00:40:01:6b:0d,45:00:00:54:d1:07,0x0800,118
2025-06-22 19:58:10,40:00:40:01:6b:0d,45:00:00:54:d1:07,0x0800,118
2025-06-22 19:58:10,00:00:3f:01:c6:ba,45:00:00:54:b6:5a,0x0800,84
2025-06-22 19:58:10,00:00:3f:01:c6:ba,45:00:00:54:b6:5a,0x0800,84
2025-06-22 19:58:11,40:00:40:01:6a:aa,45:00:00:54:d1:6a,0x0800,118
2025-06-22 19:58:11,40:00:40:01:6a:aa,45:00:00:54:d1:6a,0x0800,118
2025-06-22 19:58:11,00:00:3f:01:eb:0a,45:00:00:54:92:0a,0x0800,84
2025-06-22 19:58:11,00:00:3f:01:eb:0a,45:00:00:54:92:0a,0x0800,84
2025-06-22 19:58:12,40:00:40:01:6a:6f,45:00:00:54:d1:a5,0x0800,118
2025-06-22 19:58:12,40:00:40:01:6a:6f,45:00:00:54:d1:a5,0x0800,118
2025-06-22 19:58:12,00:00:3f:01:18:ad,45:00:00:54:64:68,0x0800,84
2025-06-22 19:58:12,00:00:3f:01:18:ad,45:00:00:54:64:68,0x0800,84
2025-06-22 19:58:13,40:00:40:01:6a:4f,45:00:00:54:d1:c5,0x0800,118
2025-06-22 19:58:13,40:00:40:01:6a:4f,45:00:00:54:d1:c5,0x0800,118
2025-06-22 19:58:13,00:00:3f:01:92:05,45:00:00:54:eb:0f,0x0800,84
2025-06-22 19:58:13,00:00:3f:01:92:05,45:00:00:54:eb:0f,0x0800,84
2025-06-22 19:58:14,40:00:40:01:6a:40,45:00:00:54:d1:d4,0x0800,118
2025-06-22 19:58:14,40:00:40:01:6a:40,45:00:00:54:d1:d4,0x0800,118
2025-06-22 19:58:14,00:00:3f:01:3f:a5,45:00:00:54:3d:70,0x0800,84
2025-06-22 19:58:14,00:00:3f:01:3f:a5,45:00:00:54:3d:70,0x0800,84
2025-06-22 19:58:15,40:00:40:01:6a:3f,45:00:00:54:d1:d5,0x0800,118
2025-06-22 19:58:15,40:00:40:01:6a:3f,45:00:00:54:d1:d5,0x0800,118
2025-06-22 19:58:15,00:00:3f:01:af:aa,45:00:00:54:cd:6a,0x0800,84
2025-06-22 19:58:15,00:00:3f:01:af:aa,45:00:00:54:cd:6a,0x0800,84
2025-06-22 19:58:16,40:00:40:01:6a:06,45:00:00:54:d2:0e,0x0800,118
2025-06-22 19:58:16,40:00:40:01:6a:06,45:00:00:54:d2:0e,0x0800,118
2025-06-22 19:58:16,00:00:3f:01:b5:1f,45:00:00:54:c7:f5,0x0800,84
2025-06-22 19:58:16,00:00:3f:01:b5:1f,45:00:00:54:c7:f5,0x0800,84
2025-06-22 19:58:17,40:00:40:01:69:c6,45:00:00:54:d2:4e,0x0800,118
2025-06-22 19:58:17,40:00:40:01:69:c6,45:00:00:54:d2:4e,0x0800,118
2025-06-22 19:58:17,00:00:3f:01:5d:c8,45:00:00:54:1f:4d,0x0800,84
2025-06-22 19:58:17,00:00:3f:01:5d:c8,45:00:00:54:1f:4d,0x0800,84
2025-06-22 19:58:18,40:00:40:01:69:7b,45:00:00:54:d2:99,0x0800,118
2025-06-22 19:58:18,40:00:40:01:69:7b,45:00:00:54:d2:99,0x0800,118
2025-06-22 19:58:18,00:00:3f:01:0b:5e,45:00:00:54:71:b7,0x0800,84
2025-06-22 19:58:18,00:00:3f:01:0b:5e,45:00:00:54:71:b7,0x0800,84
2025-06-22 19:58:19,40:00:40:01:69:34,45:00:00:54:d2:e0,0x0800,118
2025-06-22 19:58:19,40:00:40:01:69:34,45:00:00:54:d2:e0,0x0800,118
2025-06-22 19:58:19,00:00:3f:01:35:9c,45:00:00:54:47:79,0x0800,84
2025-06-22 19:58:19,00:00:3f:01:35:9c,45:00:00:54:47:79,0x0800,84
2025-06-22 19:58:20,40:00:40:01:68:d0,45:00:00:54:d3:44,0x0800,118
2025-06-22 19:58:20,40:00:40:01:68:d0,45:00:00:54:d3:44,0x0800,118
2025-06-22 19:58:20,00:00:3f:01:bd:88,45:00:00:54:bf:8c,0x0800,84
2025-06-22 19:58:20,00:00:3f:01:bd:88,45:00:00:54:bf:8c,0x0800,84
2025-06-22 19:58:21,40:00:40:01:68:72,45:00:00:54:d3:a2,0x0800,118
2025-06-22 19:58:21,40:00:40:01:68:72,45:00:00:54:d3:a2,0x0800,118
2025-06-22 19:58:21,00:00:3f:01:ba:ef,45:00:00:54:c2:25,0x0800,84
2025-06-22 19:58:21,00:00:3f:01:ba:ef,45:00:00:54:c2:25,0x0800,84
2025-06-22 19:58:22,40:00:40:01:68:24,45:00:00:54:d3:f0,0x0800,118
2025-06-22 19:58:22,40:00:40:01:68:24,45:00:00:54:d3:f0,0x0800,118
2025-06-22 19:58:22,00:00:3f:01:f9:19,45:00:00:54:83:fb,0x0800,84
2025-06-22 19:58:22,00:00:3f:01:f9:19,45:00:00:54:83:fb,0x0800,84
2025-06-22 19:58:23,40:00:40:01:68:17,45:00:00:54:d3:fd,0x0800,118
2025-06-22 19:58:23,40:00:40:01:68:17,45:00:00:54:d3:fd,0x0800,118
2025-06-22 19:58:23,00:00:3f:01:22:9e,45:00:00:54:5a:77,0x0800,84
2025-06-22 19:58:23,00:00:3f:01:22:9e,45:00:00:54:5a:77,0x0800,84
2025-06-22 19:58:24,40:00:40:01:67:cb,45:00:00:54:d4:49,0x0800,118
2025-06-22 19:58:24,40:00:40:01:67:cb,45:00:00:54:d4:49,0x0800,118
2025-06-22 19:58:24,00:00:3f:01:e0:04,45:00:00:54:9d:10,0x0800,84
2025-06-22 19:58:24,00:00:3f:01:e0:04,45:00:00:54:9d:10,0x0800,84
2025-06-22 19:58:25,40:00:40:01:67:a4,45:00:00:54:d4:70,0x0800,118
2025-06-22 19:58:25,40:00:40:01:67:a4,45:00:00:54:d4:70,0x0800,118
2025-06-22 19:58:25,00:00:3f:01:3e:1c,45:00:00:54:3e:f9,0x0800,84
2025-06-22 19:58:25,00:00:3f:01:3e:1c,45:00:00:54:3e:f9,0x0800,84
2025-06-22 19:58:26,40:00:40:01:67:84,45:00:00:54:d4:90,0x0800,118
2025-06-22 19:58:26,40:00:40:01:67:84,45:00:00:54:d4:90,0x0800,118
2025-06-22 19:58:26,00:00:3f:01:6c:b3,45:00:00:54:10:62,0x0800,84
2025-06-22 19:58:26,00:00:3f:01:6c:b3,45:00:00:54:10:62,0x0800,84
2025-06-22 19:58:27,40:00:40:01:67:6c,45:00:00:54:d4:a8,0x0800,118
2025-06-22 19:58:27,40:00:40:01:67:6c,45:00:00:54:d4:a8,0x0800,118
2025-06-22 19:58:27,00:00:3f:01:b8:3b,45:00:00:54:c4:d9,0x0800,84
2025-06-22 19:58:27,00:00:3f:01:b8:3b,45:00:00:54:c4:d9,0x0800,84
2025-06-22 19:58:28,40:00:40:01:67:23,45:00:00:54:d4:f1,0x0800,118
2025-06-22 19:58:28,40:00:40:01:67:23,45:00:00:54:d4:f1,0x0800,118
2025-06-22 19:58:28,00:00:3f:01:aa:47,45:00:00:54:d2:cd,0x0800,84
2025-06-22 19:58:28,00:00:3f:01:aa:47,45:00:00:54:d2:cd,0x0800,84
2025-06-22 19:58:29,40:00:40:01:66:cf,45:00:00:54:d5:45,0x0800,118
2025-06-22 19:58:29,40:00:40:01:66:cf,45:00:00:54:d5:45,0x0800,118
2025-06-22 19:58:29,00:00:3f:01:44:8e,45:00:00:54:38:87,0x0800,84
2025-06-22 19:58:29,00:00:3f:01:44:8e,45:00:00:54:38:87,0x0800,84
2025-06-22 19:58:30,40:00:40:01:66:a7,45:00:00:54:d5:6d,0x0800,118
2025-06-22 19:58:30,40:00:40:01:66:a7,45:00:00:54:d5:6d,0x0800,118
2025-06-22 19:58:30,00:00:3f:01:0a:75,45:00:00:54:72:a0,0x0800,84
2025-06-22 19:58:30,00:00:3f:01:0a:75,45:00:00:54:72:a0,0x0800,84
2025-06-22 19:58:31,40:00:40:01:66:9b,45:00:00:54:d5:79,0x0800,118
2025-06-22 19:58:31,40:00:40:01:66:9b,45:00:00:54:d5:79,0x0800,118
2025-06-22 19:58:31,00:00:3f:01:2d:f0,45:00:00:54:4f:25,0x0800,84
2025-06-22 19:58:31,00:00:3f:01:2d:f0,45:00:00:54:4f:25,0x0800,84
2025-06-22 19:58:32,40:00:40:01:66:64,45:00:00:54:d5:b0,0x0800,118
2025-06-22 19:58:32,40:00:40:01:66:64,45:00:00:54:d5:b0,0x0800,118
2025-06-22 19:58:33,00:00:3f:01:1e:80,45:00:00:54:5e:95,0x0800,84
2025-06-22 19:58:33,00:00:3f:01:1e:80,45:00:00:54:5e:95,0x0800,84
2025-06-22 19:58:33,40:00:40:01:66:37,45:00:00:54:d5:dd,0x0800,118
2025-06-22 19:58:33,40:00:40:01:66:37,45:00:00:54:d5:dd,0x0800,118
2025-06-22 19:58:33,00:00:3f:01:c0:b6,45:00:00:54:bc:5e,0x0800,84
2025-06-22 19:58:34,00:00:3f:01:c0:b6,45:00:00:54:bc:5e,0x0800,84
2025-06-22 19:58:34,40:00:40:01:65:f3,45:00:00:54:d6:21,0x0800,118
2025-06-22 19:58:35,40:00:40:01:65:f3,45:00:00:54:d6:21,0x0800,118
2025-06-22 19:58:35,00:00:3f:01:d8:2e,45:00:00:54:a4:e6,0x0800,84
2025-06-22 19:58:35,00:00:3f:01:d8:2e,45:00:00:54:a4:e6,0x0800,84
2025-06-22 19:58:36,40:00:40:01:65:97,45:00:00:54:d6:7d,0x0800,118
2025-06-22 19:58:36,40:00:40:01:65:97,45:00:00:54:d6:7d,0x0800,118
2025-06-22 19:58:36,00:00:3f:01:01:22,45:00:00:54:7b:f3,0x0800,84
2025-06-22 19:58:36,00:00:3f:01:01:22,45:00:00:54:7b:f3,0x0800,84
2025-06-22 19:58:37,40:00:40:01:65:83,45:00:00:54:d6:91,0x0800,118
2025-06-22 19:58:37,40:00:40:01:65:83,45:00:00:54:d6:91,0x0800,118
2025-06-22 19:58:37,00:00:3f:01:0f:c7,45:00:00:54:6d:4e,0x0800,84
2025-06-22 19:58:37,00:00:3f:01:0f:c7,45:00:00:54:6d:4e,0x0800,84
2025-06-22 19:58:38,40:00:40:01:65:7c,45:00:00:54:d6:98,0x0800,118
2025-06-22 19:58:38,40:00:40:01:65:7c,45:00:00:54:d6:98,0x0800,118
2025-06-22 19:58:38,00:00:3f:01:f1:9e,45:00:00:54:8b:76,0x0800,84
2025-06-22 19:58:38,00:00:3f:01:f1:9e,45:00:00:54:8b:76,0x0800,84
2025-06-22 19:58:39,40:00:40:01:65:1c,45:00:00:54:d6:f8,0x0800,118
2025-06-22 19:58:39,40:00:40:01:65:1c,45:00:00:54:d6:f8,0x0800,118
2025-06-22 19:58:39,00:00:3f:01:d0:9c,45:00:00:54:ac:78,0x0800,84
2025-06-22 19:58:39,00:00:3f:01:d0:9c,45:00:00:54:ac:78,0x0800,84
2025-06-22 19:58:40,40:00:40:01:65:19,45:00:00:54:d6:fb,0x0800,118
2025-06-22 19:58:40,40:00:40:01:65:19,45:00:00:54:d6:fb,0x0800,118
2025-06-22 19:58:40,00:00:3f:01:65:40,45:00:00:54:17:d5,0x0800,84
2025-06-22 19:58:40,00:00:3f:01:65:40,45:00:00:54:17:d5,0x0800,84
2025-06-22 19:58:41,40:00:40:01:65:02,45:00:00:54:d7:12,0x0800,118
2025-06-22 19:58:41,40:00:40:01:65:02,45:00:00:54:d7:12,0x0800,118
2025-06-22 19:58:41,00:00:3f:01:0c:5e,45:00:00:54:70:b7,0x0800,84
2025-06-22 19:58:41,00:00:3f:01:0c:5e,45:00:00:54:70:b7,0x0800,84
2025-06-22 19:58:42,40:00:40:01:64:a9,45:00:00:54:d7:6b,0x0800,118
2025-06-22 19:58:42,40:00:40:01:64:a9,45:00:00:54:d7:6b,0x0800,118
2025-06-22 19:58:42,00:00:3f:01:ca:32,45:00:00:54:b2:e2,0x0800,84
2025-06-22 19:58:42,00:00:3f:01:ca:32,45:00:00:54:b2:e2,0x0800,84
2025-06-22 19:58:43,40:00:40:01:64:52,45:00:00:54:d7:c2,0x0800,118
2025-06-22 19:58:43,40:00:40:01:64:52,45:00:00:54:d7:c2,0x0800,118
2025-06-22 19:58:43,00:00:3f:01:5f:c1,45:00:00:54:1d:54,0x0800,84
2025-06-22 19:58:43,00:00:3f:01:5f:c1,45:00:00:54:1d:54,0x0800,84
2025-06-22 19:58:44,40:00:40:01:64:43,45:00:00:54:d7:d1,0x0800,118
2025-06-22 19:58:44,40:00:40:01:64:43,45:00:00:54:d7:d1,0x0800,118
2025-06-22 19:58:44,00:00:3f:01:b4:67,45:00:00:54:c8:ad,0x0800,84
2025-06-22 19:58:44,00:00:3f:01:b4:67,45:00:00:54:c8:ad,0x0800,84
2025-06-22 19:58:45,40:00:40:01:64:25,45:00:00:54:d7:ef,0x0800,118
2025-06-22 19:58:45,40:00:40:01:64:25,45:00:00:54:d7:ef,0x0800,118
2025-06-22 19:58:45,00:00:3f:01:35:72,45:00:00:54:47:a3,0x0800,84
2025-06-22 19:58:45,00:00:3f:01:35:72,45:00:00:54:47:a3,0x0800,84
2025-06-22 19:58:46,40:00:40:01:63:dd,45:00:00:54:d8:37,0x0800,118
2025-06-22 19:58:46,40:00:40:01:63:dd,45:00:00:54:d8:37,0x0800,118
2025-06-22 19:58:46,00:00:3f:01:ca:5d,45:00:00:54:b2:b7,0x0800,84
2025-06-22 19:58:46,00:00:3f:01:ca:5d,45:00:00:54:b2:b7,0x0800,84
2025-06-22 19:58:47,40:00:40:01:63:7b,45:00:00:54:d8:99,0x0800,118
2025-06-22 19:58:47,40:00:40:01:63:7b,45:00:00:54:d8:99,0x0800,118
2025-06-22 19:58:47,00:00:3f:01:12:33,45:00:00:54:6a:e2,0x0800,84
2025-06-22 19:58:47,00:00:3f:01:12:33,45:00:00:54:6a:e2,0x0800,84
2025-06-22 19:58:48,40:00:40:01:63:61,45:00:00:54:d8:b3,0x0800,118
2025-06-22 19:58:48,40:00:40:01:63:61,45:00:00:54:d8:b3,0x0800,118
2025-06-22 19:58:48,00:00:3f:01:79:9f,45:00:00:54:03:76,0x0800,84
2025-06-22 19:58:48,00:00:3f:01:79:9f,45:00:00:54:03:76,0x0800,84
2025-06-22 19:58:49,40:00:40:01:63:4e,45:00:00:54:d8:c6,0x0800,118
2025-06-22 19:58:49,40:00:40:01:63:4e,45:00:00:54:d8:c6,0x0800,118
2025-06-22 19:58:49,00:00:3f:01:df:0b,45:00:00:54:9e:09,0x0800,84
2025-06-22 19:58:49,00:00:3f:01:df:0b,45:00:00:54:9e:09,0x0800,84
2025-06-22 19:58:50,40:00:40:01:63:3a,45:00:00:54:d8:da,0x0800,118
2025-06-22 19:58:50,40:00:40:01:63:3a,45:00:00:54:d8:da,0x0800,118
2025-06-22 19:58:50,00:00:3f:01:6e:95,45:00:00:54:0e:80,0x0800,84
2025-06-22 19:58:50,00:00:3f:01:6e:95,45:00:00:54:0e:80,0x0800,84
2025-06-22 19:58:51,40:00:40:01:63:1d,45:00:00:54:d8:f7,0x0800,118
2025-06-22 19:58:51,40:00:40:01:63:1d,45:00:00:54:d8:f7,0x0800,118
2025-06-22 19:58:51,00:00:3f:01:63:5d,45:00:00:54:19:b8,0x0800,84
2025-06-22 19:58:51,00:00:3f:01:63:5d,45:00:00:54:19:b8,0x0800,84
2025-06-22 19:58:52,40:00:40:01:62:ef,45:00:00:54:d9:25,0x0800,118
2025-06-22 19:58:52,40:00:40:01:62:ef,45:00:00:54:d9:25,0x0800,118
2025-06-22 19:58:52,00:00:3f:01:0d:aa,45:00:00:54:6f:6b,0x0800,84
2025-06-22 19:58:52,00:00:3f:01:0d:aa,45:00:00:54:6f:6b,0x0800,84
2025-06-22 19:58:53,40:00:40:01:62:b3,45:00:00:54:d9:61,0x0800,118
2025-06-22 19:58:53,40:00:40:01:62:b3,45:00:00:54:d9:61,0x0800,118
2025-06-22 19:58:53,00:00:3f:01:eb:36,45:00:00:54:91:de,0x0800,84
2025-06-22 19:58:53,00:00:3f:01:eb:36,45:00:00:54:91:de,0x0800,84
2025-06-22 19:58:54,40:00:40:01:62:8e,45:00:00:54:d9:86,0x0800,118
2025-06-22 19:58:54,40:00:40:01:62:8e,45:00:00:54:d9:86,0x0800,118
2025-06-22 19:58:54,00:00:3f:01:a8:ac,45:00:00:54:d4:68,0x0800,84
2025-06-22 19:58:54,00:00:3f:01:a8:ac,45:00:00:54:d4:68,0x0800,84
2025-06-22 19:58:55,40:00:40:01:62:57,45:00:00:54:d9:bd,0x0800,118
2025-06-22 19:58:55,40:00:40:01:62:57,45:00:00:54:d9:bd,0x0800,118
2025-06-22 19:58:55,00:00:3f:01:0c:4f,45:00:00:54:70:c6,0x0800,84
2025-06-22 19:58:55,00:00:3f:01:0c:4f,45:00:00:54:70:c6,0x0800,84
2025-06-22 19:58:56,40:00:40:01:62:34,45:00:00:54:d9:e0,0x0800,118
2025-06-22 19:58:56,40:00:40:01:62:34,45:00:00:54:d9:e0,0x0800,118
2025-06-22 19:58:56,00:00:3f:01:1d:54,45:00:00:54:5f:c1,0x0800,84
2025-06-22 19:58:56,00:00:3f:01:1d:54,45:00:00:54:5f:c1,0x0800,84
2025-06-22 19:58:57,40:00:40:01:61:ec,45:00:00:54:da:28,0x0800,118
2025-06-22 19:58:57,40:00:40:01:61:ec,45:00:00:54:da:28,0x0800,118
2025-06-22 19:58:57,00:00:3f:01:41:39,45:00:00:54:3b:dc,0x0800,84
2025-06-22 19:58:57,00:00:3f:01:41:39,45:00:00:54:3b:dc,0x0800,84
2025-06-22 19:58:58,40:00:40:01:61:84,45:00:00:54:da:90,0x0800,118
2025-06-22 19:58:58,40:00:40:01:61:84,45:00:00:54:da:90,0x0800,118
2025-06-22 19:58:58,00:00:3f:01:e0:9e,45:00:00:54:9c:76,0x0800,84
2025-06-22 19:58:58,00:00:3f:01:e0:9e,45:00:00:54:9c:76,0x0800,84
2025-06-22 19:58:59,40:00:40:01:61:72,45:00:00:54:da:a2,0x0800,118
2025-06-22 19:58:59,40:00:40:01:61:72,45:00:00:54:da:a2,0x0800,118
2025-06-22 19:58:59,00:00:3f:01:4e:ba,45:00:00:54:2e:5b,0x0800,84
2025-06-22 19:58:59,00:00:3f:01:4e:ba,45:00:00:54:2e:5b,0x0800,84
2025-06-22 19:59:00,40:00:40:01:61:65,45:00:00:54:da:af,0x0800,118
2025-06-22 19:59:00,40:00:40:01:61:65,45:00:00:54:da:af,0x0800,118
2025-06-22 19:59:00,00:00:3f:01:36:3d,45:00:00:54:46:d8,0x0800,84
2025-06-22 19:59:00,00:00:3f:01:36:3d,45:00:00:54:46:d8,0x0800,84
2025-06-22 19:59:01,40:00:40:01:61:60,45:00:00:54:da:b4,0x0800,118
2025-06-22 19:59:01,40:00:40:01:61:60,45:00:00:54:da:b4,0x0800,118
2025-06-22 19:59:02,00:00:3f:01:07:c7,45:00:00:54:75:4e,0x0800,84
2025-06-22 19:59:02,00:00:3f:01:07:c7,45:00:00:54:75:4e,0x0800,84
2025-06-22 19:59:03,40:00:40:01:61:52,45:00:00:54:da:c2,0x0800,118
2025-06-22 19:59:03,40:00:40:01:61:52,45:00:00:54:da:c2,0x0800,118
2025-06-22 19:59:03,00:00:3f:01:39:b1,45:00:00:54:43:64,0x0800,84
2025-06-22 19:59:03,00:00:3f:01:39:b1,45:00:00:54:43:64,0x0800,84
2025-06-22 19:59:04,40:00:40:01:61:19,45:00:00:54:da:fb,0x0800,118
2025-06-22 19:59:04,40:00:40:01:61:19,45:00:00:54:da:fb,0x0800,118
2025-06-22 19:59:04,00:00:3f:01:4a:3b,45:00:00:54:32:da,0x0800,84
2025-06-22 19:59:04,00:00:3f:01:4a:3b,45:00:00:54:32:da,0x0800,84
2025-06-22 19:59:05,40:00:40:01:60:ea,45:00:00:54:db:2a,0x0800,118
2025-06-22 19:59:05,40:00:40:01:60:ea,45:00:00:54:db:2a,0x0800,118
2025-06-22 19:59:05,00:00:3f:01:26:6e,45:00:00:54:56:a7,0x0800,84
2025-06-22 19:59:05,00:00:3f:01:26:6e,45:00:00:54:56:a7,0x0800,84
